drug_id,name,smiles,adverse_reaction,reaction_type,severity,source,pubchem_cid,stitch_flat,n_reac
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Haematuria,C0018965,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Haemorrhage,C0019080,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Haemoglobin,C0518015,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Haemothorax,C0019123,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hypercalcaemia,C0020437,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hyperaesthesia,C0020453,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hyperkalaemia,C0020461,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hypersensitivity,C0020517,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hypersplenism,C0020532,postmarketing,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hyperthyroidism,C0020550,postmarketing,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hypoaesthesia,C0020580,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hypotension,C0020649,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Orthostatic Hypotension,C0020651,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Muscle Spasms,C0037763,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Mediastinal Disorder,C0025061,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Musculoskeletal Pain,C0026858,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Myocardial Infarction,C0027051,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Acute Coronary Syndrome,C0948089,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Nausea,C0027497,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Nervous System Disorder,C0027765,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Nervousness,C0027769,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Tension,C0233494,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pain,C0030193,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pallor,C0030232,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Palpitations,C0030252,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pancytopenia,C0030312,postmarketing,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Paraesthesia,C0030554,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pharyngitis,C0031350,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pleural Effusion,C0032227,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pneumonia,C0032285,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pneumothorax,C0032326,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pruritus,C0033774,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pulmonary Oedema,C0034063,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pulmonary Embolism,C0034065,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Rhinitis,C0035455,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Sepsis,C0243026,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Shock,C0036974,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Sinusitis,C0037199,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Skin Ulcer,C0037299,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Splenomegaly,C0038002,postmarketing,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hyperhidrosis,C0020458,common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Loss Of Consciousness,C0041657,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Syncope,C0039070,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Tachycardia,C0039231,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Thirst,C0039971,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Thrombocytopenia,C0040034,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Tremor,C0040822,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Urinary Tract Infection,C0042029,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Urticaria,C0042109,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Angiopathy,C0042373,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Vasodilation Procedure,C1142412,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Vomiting,C0042963,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Weight Decreased,C0043096,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Dry Mouth,C0043352,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Peripheral Vascular Disorder,C0085096,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Chills,C0085593,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hepatic Failure,C0085605,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Agitation,C0085631,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Oedema Peripheral,C0085649,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Injection Site Reaction,C0151735,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Injection Site Pain,C0151828,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Skin Disorder,C0037274,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Myalgia,C0231528,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Chest Discomfort,C0235710,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Abdominal Discomfort,C0232487,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Right Ventricular Failure,C2939447,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Pain In Jaw,C0236000,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hypoxia,C0242184,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Rectal Haemorrhage,C0267596,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Major Depression,C1269683,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Abdominal Distension,C0000731,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Influenza Like Illness,C0521839,very_common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Platelet Count Decreased,C0392386,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Hyperkinesia,C0424295,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Bradycardia,C0428977,common,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Instillation Site Pain,C0858797,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Application Site Pain,C0521491,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Infestation,C1384353,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Device Related Infection,C1619702,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Insomnia,C0917801,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Procedural Complication,C1141861,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Confusional State,C0009676,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05282411,Prostacyclin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Somnolence,C2830004,unknown,SIDER+PubChem,5282411,CID100000159,125
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Gastrointestinal Pain,C0687713,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Abdominal Pain,C0000737,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Amniotic Cavity Infection,C0002631,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Back Pain,C0004604,common,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Diarrhoea,C0011991,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Disseminated Intravascular Coagulation,C0012739,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Anaphylactoid Syndrome Of Pregnancy,C1868769,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Foetal Distress Syndrome,C0015930,common,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Premature Rupture Of Membranes,C0015944,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Body Temperature Increased,C0015967,common,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Foetal Heart Rate,C0018811,very_common,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Hypersensitivity,C0020517,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Hypotension,C0020649,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Immune System Disorder,C0021053,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Nausea,C0027497,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Pregnancy,C0032961,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Uterine Rupture,C0042143,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Angiopathy,C0042373,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Vomiting,C0042963,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Sepsis,C0243026,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Uterine Hypertonus,C0269842,common,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Death Neonatal,C0410916,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Foetal Acidosis,C0410959,unknown,SIDER+PubChem,5280363,CID100000160,24
DRUG_05280363,Prostaglandin,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)O)O)O,Bradycardia,C0428977,common,SIDER+PubChem,5280363,CID100000160,24
DRUG_00000175,Acetate,CC(=O)[O-],Acidosis,C0001122,unknown,SIDER+PubChem,175,CID100000175,4
DRUG_00000175,Acetate,CC(=O)[O-],Haematuria,C0018965,unknown,SIDER+PubChem,175,CID100000175,4
DRUG_00000175,Acetate,CC(=O)[O-],Hypernatraemia,C0020488,unknown,SIDER+PubChem,175,CID100000175,4
DRUG_00000175,Acetate,CC(=O)[O-],Pain,C0030193,unknown,SIDER+PubChem,175,CID100000175,4
DRUG_00000187,Acetylcholine,CC(=O)OCC[N+](C)(C)C,Corneal Oedema,C0010037,unknown,SIDER+PubChem,187,CID100000187,8
DRUG_00000187,Acetylcholine,CC(=O)OCC[N+](C)(C)C,Corneal Opacity,C0010038,unknown,SIDER+PubChem,187,CID100000187,8
DRUG_00000187,Acetylcholine,CC(=O)OCC[N+](C)(C)C,Dyspnoea,C0013404,unknown,SIDER+PubChem,187,CID100000187,8
DRUG_00000187,Acetylcholine,CC(=O)OCC[N+](C)(C)C,Flushing,C0016382,unknown,SIDER+PubChem,187,CID100000187,8
DRUG_00000187,Acetylcholine,CC(=O)OCC[N+](C)(C)C,Hypotension,C0020649,unknown,SIDER+PubChem,187,CID100000187,8
DRUG_00000187,Acetylcholine,CC(=O)OCC[N+](C)(C)C,Hyperhidrosis,C0020458,unknown,SIDER+PubChem,187,CID100000187,8
DRUG_00000187,Acetylcholine,CC(=O)OCC[N+](C)(C)C,Bradycardia,C0428977,unknown,SIDER+PubChem,187,CID100000187,8
